client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229098.mp3	акы	2	0				ab	Benchmark
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229099.mp3	ҩба	2	0				ab	Benchmark
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229100.mp3	хәба	2	0				ab	Benchmark
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229101.mp3	быжьба	2	0				ab	Benchmark
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229102.mp3	фба	2	1				ab	Benchmark
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229133.mp3	ааи	2	0				ab	Benchmark
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229134.mp3	ааба	2	1				ab	Benchmark
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229135.mp3	хԥа	2	0				ab	Benchmark
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229136.mp3	жәба	2	0				ab	Benchmark
681202d4f6eb7ced2e6516cb537731d26c83075cb6a4c424086685ce9a651e0771cc4405669219a8e6c97e7a2d422e72d241ade4be92c6e03398a23b2d5acca4	common_voice_ab_27229137.mp3	мап	2	1				ab	Benchmark
