client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
3ee352c488b8669113e8a9d7951f0d844601b82060173aa95d563aa659ef8950f7dbf6d461c890464ca733dafd5b7592bd6b8cf8737c958d340197ad76fe3aaa	common_voice_ab_27271499.mp3	ҩба	1	0	thirties	female		ab	Benchmark
3ee352c488b8669113e8a9d7951f0d844601b82060173aa95d563aa659ef8950f7dbf6d461c890464ca733dafd5b7592bd6b8cf8737c958d340197ad76fe3aaa	common_voice_ab_27271500.mp3	акы	1	0	thirties	female		ab	Benchmark
3ee352c488b8669113e8a9d7951f0d844601b82060173aa95d563aa659ef8950f7dbf6d461c890464ca733dafd5b7592bd6b8cf8737c958d340197ad76fe3aaa	common_voice_ab_27271503.mp3	фба	1	0	thirties	female		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345207.mp3	быжьба	0	0	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345209.mp3	ԥшьба	1	0	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345210.mp3	фба	0	0	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345218.mp3	акымзарак	0	0	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345219.mp3	акы	1	0	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345220.mp3	жәба	1	0	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345221.mp3	хԥа	1	0	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345222.mp3	ҩба	1	0	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345256.mp3	ааба	1	1	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345257.mp3	хәба	1	0	thirties	male		ab	Benchmark
b9b8d1e0a53169df8d3313a3a03b6032c8c211c993910abec8e069b47388fa3839fa0b0029ed2b25ad1db2ee4e1161b74811e2390e85397dc5f91ad20a1c0d17	common_voice_ab_27350051.mp3	хԥа	0	0	fifties	female		ab	Benchmark
