client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
d59be0d81fdbb9c8b3485386c342d86b76bfa76c78cdb4b079a833a083db747ad55034bcfb91fce3db448b24efdac48d49c6d3e30948cded812430f4e83d2698	common_voice_ab_26321716.mp3	акы	0	2				ab	Benchmark
d59be0d81fdbb9c8b3485386c342d86b76bfa76c78cdb4b079a833a083db747ad55034bcfb91fce3db448b24efdac48d49c6d3e30948cded812430f4e83d2698	common_voice_ab_26321717.mp3	хԥа	0	2				ab	Benchmark
d59be0d81fdbb9c8b3485386c342d86b76bfa76c78cdb4b079a833a083db747ad55034bcfb91fce3db448b24efdac48d49c6d3e30948cded812430f4e83d2698	common_voice_ab_26321718.mp3	ааи	0	2				ab	Benchmark
d59be0d81fdbb9c8b3485386c342d86b76bfa76c78cdb4b079a833a083db747ad55034bcfb91fce3db448b24efdac48d49c6d3e30948cded812430f4e83d2698	common_voice_ab_26321719.mp3	быжьба	0	2				ab	Benchmark
d59be0d81fdbb9c8b3485386c342d86b76bfa76c78cdb4b079a833a083db747ad55034bcfb91fce3db448b24efdac48d49c6d3e30948cded812430f4e83d2698	common_voice_ab_26321720.mp3	ҩба	0	2				ab	Benchmark
32a36ab424522fea0bd7e7113f5aed32bf66cbc564d0c4b2f0a1b8fc5554a9a9a486470ab8842efdf7607a20216f2fa5ea014bf74e587d683f542f0d3e26cb5a	common_voice_ab_26417835.mp3	акы	1	2	thirties	male		ab	Benchmark
59d0c82976d95cb3c3387355241336033f5dbb2a918ff6010f514bba7777351fc34bb3f24273aef61e6f1024030b2e3f6ddc421e96c583bc77f27329cbdd3f61	common_voice_ab_26569635.mp3	быжьба	1	2	teens	male		ab	Benchmark
757753085d7e1bb559a4b929ad0ed57881d1beaac5b6278cc57c8182e5676b9e085c714163262237d5c9d10285aac667d20a683a410bf44aad2f19d96977df69	common_voice_ab_27164138.mp3	ԥшьба	1	2	thirties	female		ab	Benchmark
757753085d7e1bb559a4b929ad0ed57881d1beaac5b6278cc57c8182e5676b9e085c714163262237d5c9d10285aac667d20a683a410bf44aad2f19d96977df69	common_voice_ab_27164143.mp3	фба	1	2	thirties	female		ab	Benchmark
757753085d7e1bb559a4b929ad0ed57881d1beaac5b6278cc57c8182e5676b9e085c714163262237d5c9d10285aac667d20a683a410bf44aad2f19d96977df69	common_voice_ab_27164147.mp3	акымзарак	1	2	thirties	female		ab	Benchmark
fa67c0a52782c498e3fbd8a0288ce0687e143a8ced7cfe071b954ff66b118897b81a4558bc63c4a6752c27aec2c2363b9b76d0325b64828041aa4ecb93b4666c	common_voice_ab_27229027.mp3	ааба	0	2	fourties	female		ab	Benchmark
