client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
040651c727b2892278b2484156d8c0d1d730c9775725f184e959599f5615b087efd83f68ebd8f8c2550ff368874d1ac06dd885a000ff903ebf1b55fa49503b4e	common_voice_ca_21862514.mp3	no	0	2				ca	Benchmark
49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e	common_voice_ca_21864572.mp3	no	1	2	thirties	male		ca	Benchmark
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_ca_21864907.mp3	no	1	2	fourties	male		ca	Benchmark
b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	common_voice_ca_21874332.mp3	no	0	2	thirties	male		ca	Benchmark
0fe95db773eb34093ddcae0d35d96d5ea1e87752d4dbb8d1bdc0382d9b885299d53190fd49b8c7138e246b68087ffd0f5ba218e44b2e9a5a49aa41284818870c	common_voice_ca_21875013.mp3	no	0	2				ca	Benchmark
e0b7d7e4c71c7950805d23c4619f67d03166136ad4a186cee47fb91ad6d107ba7042b734e7d03ea8153c9d72b79333546dbc98e85408b608e5ef88fbae567294	common_voice_ca_21876653.mp3	no	0	2	twenties	female		ca	Benchmark
7b078d68ac8c3a795a3b4a28afef165712db00c8e4c825e663625fee37443747d11985c26bf5b29a94d5ebeb1acfddbf0b514980b7d9052a6ec0f4fac1f7f658	common_voice_ca_21877480.mp3	no	1	2	teens	male		ca	Benchmark
7165b382d20e914ab8b027a6043323db046770354fb0c6488dd4793b5c1ee8a774c5c713e0d3a609660d5bb40bc9dd5d4f1022eb24846b4a4e18e195d8670c25	common_voice_ca_21894536.mp3	vuit	1	2				ca	Benchmark
90a2539a7010c22f8d1379231f2b3e5829a0e645060d823d4421f270950a0c5be5a4c17dec76306c383f14de9ce8360149cc679dd60a951807e7650edf6d2bd3	common_voice_ca_21895792.mp3	nou	0	2	fourties	male		ca	Benchmark
5c8c0640aeae5dfb7d9680ce07d2c997aceadc63040f79ca3a895ef51c3e0a8931c8a7557fe01bd80b3aa0848d58ebd734427c977088423c7e815984ed715e3b	common_voice_ca_21898469.mp3	zero	1	2				ca	Benchmark
bfe8d96ce71f9cce7bd16b5282041c66773405f1a11f4f0c8d3b6e81646f262bdac0cb3ee8f54e13175ba9ed7da38407e8a9aeff20972271f0c62c0b19f8b644	common_voice_ca_21898890.mp3	Ei	0	3	sixties	male	central	ca	Benchmark
baff09432cffceac6ecd395a8ed5c947fdafe6c30c1c0f3b83c4ddfaa2ca9d57b21876153ac2b82067d7d37bc6789e2f68558f1f26fbcd53fd6a500124f80655	common_voice_ca_21901133.mp3	zero	1	2				ca	Benchmark
15bb272fe1dbaa798021e1fa953c769ff3cd80e4a091207060f28b68cfbdce85a448358ac4b425f5acbef1a0b792162bd50ef00e6181c11282142bab2f727c47	common_voice_ca_21915372.mp3	nou	0	2				ca	Benchmark
15bb272fe1dbaa798021e1fa953c769ff3cd80e4a091207060f28b68cfbdce85a448358ac4b425f5acbef1a0b792162bd50ef00e6181c11282142bab2f727c47	common_voice_ca_21915373.mp3	Firefox	0	2				ca	Benchmark
36d9dbfb51efbd7aa51a6d649953e6eca40a446e5df9efc8716042f2c47544b57ed76b6d98c475146e0fe1707aa226460edc431f35b7348fe5a7b88082d859d2	common_voice_ca_21915437.mp3	no	1	2				ca	Benchmark
f45dff3f674d9785c612cee7dcaa6e84da62d8e969c9c5fb7372cdbe95a62afece2f252840882aa2145815dae338abff70df3876ffedc7abeb464c503254e46a	common_voice_ca_21916048.mp3	zero	0	2				ca	Benchmark
1997f3f3df4de3d3065c782b6cccc7f697b9b02e6324b465faf96fb2664b2cd446d660d451e9305584f87ad99e34a26bcecbc62f69d528427bff15d887d42fec	common_voice_ca_21916106.mp3	zero	0	2				ca	Benchmark
