client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
9fb98d4d199a3b12d93e877312fe43ba05d383a51af1375dabb9cc783daf08e0ba3fe9ecf25cd10caca06a9d88b0508d6634aec2dee266604eeee53bde6b8ca1	common_voice_cv_23900690.mp3	пӗрре	2	0	teens	female		cv	Benchmark
9fb98d4d199a3b12d93e877312fe43ba05d383a51af1375dabb9cc783daf08e0ba3fe9ecf25cd10caca06a9d88b0508d6634aec2dee266604eeee53bde6b8ca1	common_voice_cv_23900691.mp3	саккӑр	2	0	teens	female		cv	Benchmark
9fb98d4d199a3b12d93e877312fe43ba05d383a51af1375dabb9cc783daf08e0ba3fe9ecf25cd10caca06a9d88b0508d6634aec2dee266604eeee53bde6b8ca1	common_voice_cv_23900692.mp3	тӑххӑр	2	0	teens	female		cv	Benchmark
9fb98d4d199a3b12d93e877312fe43ba05d383a51af1375dabb9cc783daf08e0ba3fe9ecf25cd10caca06a9d88b0508d6634aec2dee266604eeee53bde6b8ca1	common_voice_cv_23900693.mp3	ҫук	2	0	teens	female		cv	Benchmark
2deaff077643127f61f9aeae5c4793c3ef62663a58efe3f41a81285d23bfc19296c626619435b35f09d8cc2e5d5aae5a17f4d2865114dedcc51b318aa4b7bf9d	common_voice_cv_23965646.mp3	тӑххӑр	2	0				cv	Benchmark
2deaff077643127f61f9aeae5c4793c3ef62663a58efe3f41a81285d23bfc19296c626619435b35f09d8cc2e5d5aae5a17f4d2865114dedcc51b318aa4b7bf9d	common_voice_cv_23965647.mp3	пӗрре	2	0				cv	Benchmark
2deaff077643127f61f9aeae5c4793c3ef62663a58efe3f41a81285d23bfc19296c626619435b35f09d8cc2e5d5aae5a17f4d2865114dedcc51b318aa4b7bf9d	common_voice_cv_23965649.mp3	вуннӑ	2	0				cv	Benchmark
2deaff077643127f61f9aeae5c4793c3ef62663a58efe3f41a81285d23bfc19296c626619435b35f09d8cc2e5d5aae5a17f4d2865114dedcc51b318aa4b7bf9d	common_voice_cv_23965650.mp3	тӑваттӑ	2	0				cv	Benchmark
2deaff077643127f61f9aeae5c4793c3ef62663a58efe3f41a81285d23bfc19296c626619435b35f09d8cc2e5d5aae5a17f4d2865114dedcc51b318aa4b7bf9d	common_voice_cv_23965652.mp3	улттӑ	2	0				cv	Benchmark
a545eafee0579d08d1405534f70891fa030bfb521633d11a95ecc9ce1bf5cd34b2e1f24658885da5662e3759e8a33a0b2a63c7a6fa6d683b63b1b8f3698335da	common_voice_cv_23955824.mp3	виҫҫӗ	2	0				cv	Benchmark
a545eafee0579d08d1405534f70891fa030bfb521633d11a95ecc9ce1bf5cd34b2e1f24658885da5662e3759e8a33a0b2a63c7a6fa6d683b63b1b8f3698335da	common_voice_cv_23955825.mp3	пиллӗк	2	0				cv	Benchmark
a545eafee0579d08d1405534f70891fa030bfb521633d11a95ecc9ce1bf5cd34b2e1f24658885da5662e3759e8a33a0b2a63c7a6fa6d683b63b1b8f3698335da	common_voice_cv_23955826.mp3	саккӑр	2	0				cv	Benchmark
a545eafee0579d08d1405534f70891fa030bfb521633d11a95ecc9ce1bf5cd34b2e1f24658885da5662e3759e8a33a0b2a63c7a6fa6d683b63b1b8f3698335da	common_voice_cv_23955827.mp3	ҫиччӗ	2	0				cv	Benchmark
a545eafee0579d08d1405534f70891fa030bfb521633d11a95ecc9ce1bf5cd34b2e1f24658885da5662e3759e8a33a0b2a63c7a6fa6d683b63b1b8f3698335da	common_voice_cv_23955828.mp3	улттӑ	2	0				cv	Benchmark
b487bcd1d119973bea4848047ebb526358029a686ab3bbb62f100495d1f3565a94afecfeaafae7294fb9925429a049fcd1e0a14ddb688541056ef865a2970164	common_voice_cv_23955549.mp3	виҫҫӗ	2	0	teens	male		cv	Benchmark
b487bcd1d119973bea4848047ebb526358029a686ab3bbb62f100495d1f3565a94afecfeaafae7294fb9925429a049fcd1e0a14ddb688541056ef865a2970164	common_voice_cv_23955550.mp3	тӑххӑр	2	0	teens	male		cv	Benchmark
b487bcd1d119973bea4848047ebb526358029a686ab3bbb62f100495d1f3565a94afecfeaafae7294fb9925429a049fcd1e0a14ddb688541056ef865a2970164	common_voice_cv_23955553.mp3	пиллӗк	2	0	teens	male		cv	Benchmark
b487bcd1d119973bea4848047ebb526358029a686ab3bbb62f100495d1f3565a94afecfeaafae7294fb9925429a049fcd1e0a14ddb688541056ef865a2970164	common_voice_cv_23955557.mp3	ҫук	2	0	teens	male		cv	Benchmark
b487bcd1d119973bea4848047ebb526358029a686ab3bbb62f100495d1f3565a94afecfeaafae7294fb9925429a049fcd1e0a14ddb688541056ef865a2970164	common_voice_cv_23955558.mp3	иккӗ	2	0	teens	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012367.mp3	иккӗ	2	0	twenties	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012368.mp3	вуннӑ	2	0	twenties	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012370.mp3	тӑваттӑ	2	0	twenties	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012371.mp3	ҫук	2	0	twenties	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012377.mp3	ҫиччӗ	2	0	twenties	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012378.mp3	ҫапла	2	1	twenties	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012379.mp3	саккӑр	2	0	twenties	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012381.mp3	улттӑ	2	0	twenties	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012392.mp3	виҫҫӗ	2	1	twenties	male		cv	Benchmark
29530fb9060071c535c664f94138c761937b0a593cfa4c438e201dfb4219321bfd7d6f024a6b00740f39ae2e25ef4dba3bc03c9b93f20579aba798b2bdd8af06	common_voice_cv_25012393.mp3	пиллӗк	2	0	twenties	male		cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902188.mp3	виҫҫӗ	2	0				cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902189.mp3	тӑваттӑ	2	0				cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902190.mp3	пиллӗк	2	0				cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902191.mp3	саккӑр	2	0				cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902192.mp3	ҫиччӗ	2	0				cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902193.mp3	ҫук	2	0				cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902194.mp3	улттӑ	2	0				cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902195.mp3	ҫапла	2	0				cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902309.mp3	иккӗ	2	0				cv	Benchmark
dcf2fb9555f721459c8271073c4b650e8f8bfcbdef90b751b671989a87aa46bdc19d99b18012dff50acb712300f1cbf3bdd1e50510e0adfe5e1bb26c8c763ba6	common_voice_cv_23902310.mp3	вуннӑ	2	0				cv	Benchmark
305a7f590105a354716c96cb1d737e486e30692f94fc0b2f52385a0b3c55e2273f496b9982574f0157592dd7c7c5422ce753d51ab63b2c98cc84c43ebe0d5d24	common_voice_cv_25011911.mp3	вуннӑ	2	0	teens	female		cv	Benchmark
305a7f590105a354716c96cb1d737e486e30692f94fc0b2f52385a0b3c55e2273f496b9982574f0157592dd7c7c5422ce753d51ab63b2c98cc84c43ebe0d5d24	common_voice_cv_25011912.mp3	виҫҫӗ	2	0	teens	female		cv	Benchmark
305a7f590105a354716c96cb1d737e486e30692f94fc0b2f52385a0b3c55e2273f496b9982574f0157592dd7c7c5422ce753d51ab63b2c98cc84c43ebe0d5d24	common_voice_cv_25011913.mp3	тӑваттӑ	2	1	teens	female		cv	Benchmark
305a7f590105a354716c96cb1d737e486e30692f94fc0b2f52385a0b3c55e2273f496b9982574f0157592dd7c7c5422ce753d51ab63b2c98cc84c43ebe0d5d24	common_voice_cv_25011914.mp3	ҫук	2	0	teens	female		cv	Benchmark
305a7f590105a354716c96cb1d737e486e30692f94fc0b2f52385a0b3c55e2273f496b9982574f0157592dd7c7c5422ce753d51ab63b2c98cc84c43ebe0d5d24	common_voice_cv_25011916.mp3	ҫиччӗ	2	0	teens	female		cv	Benchmark
305a7f590105a354716c96cb1d737e486e30692f94fc0b2f52385a0b3c55e2273f496b9982574f0157592dd7c7c5422ce753d51ab63b2c98cc84c43ebe0d5d24	common_voice_cv_25011917.mp3	тӑххӑр	2	0	teens	female		cv	Benchmark
