client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
2a62d2131296ab8bbccdb00e9487c5ad31ec395690e5a2835cfaf76c89af097f2b5bce1ed12d5e033935bc11bcac80d0579e2f80e06bdffe2648260c0faf344e	common_voice_ar_23871538.mp3	هَايْ	1	0				ar	Benchmark
2a62d2131296ab8bbccdb00e9487c5ad31ec395690e5a2835cfaf76c89af097f2b5bce1ed12d5e033935bc11bcac80d0579e2f80e06bdffe2648260c0faf344e	common_voice_ar_23871539.mp3	ثلاثة	1	0				ar	Benchmark
3e0431810ca245e246df0237e58e54809149c2886d159e10b355877255763fe5aef841c6a7fc0c1810d9bfe8c57bdcf1a7bf8cfd1ad308aac3792d3bd802dff8	common_voice_ar_23871567.mp3	هَايْ	0	0				ar	Benchmark
3e0431810ca245e246df0237e58e54809149c2886d159e10b355877255763fe5aef841c6a7fc0c1810d9bfe8c57bdcf1a7bf8cfd1ad308aac3792d3bd802dff8	common_voice_ar_23871569.mp3	ثلاثة	1	0				ar	Benchmark
8dd33c0db10939217bc3e29aa55a317768796140286db285a73ce474057936dd8ab7ea40e1e236575f24146e9ccebe7800ab01772d017ab7b7af993786403ef2	common_voice_ar_23872719.mp3	ثلاثة	0	0				ar	Benchmark
28b47c1f0aee73c91ccad3b2b252e69f92bdde027aa68881f141d639392779f3bc4a0bfade18ffed8f9f504587d67e76fba6270673b8314201674a246ae46de0	common_voice_ar_23873438.mp3	هَايْ	0	0				ar	Benchmark
28b47c1f0aee73c91ccad3b2b252e69f92bdde027aa68881f141d639392779f3bc4a0bfade18ffed8f9f504587d67e76fba6270673b8314201674a246ae46de0	common_voice_ar_23873444.mp3	ثلاثة	0	0				ar	Benchmark
21f0f57787119310e6bcdfb317c1969cc9615981438f2c081a6191e8b69b64072cb66477dbfe834fcdbe1d6c95851284d725916389fa2a380355cbcd1901cf40	common_voice_ar_23881381.mp3	ثلاثة	0	0	thirties	male		ar	Benchmark
21f0f57787119310e6bcdfb317c1969cc9615981438f2c081a6191e8b69b64072cb66477dbfe834fcdbe1d6c95851284d725916389fa2a380355cbcd1901cf40	common_voice_ar_23881384.mp3	لا	1	0	thirties	male		ar	Benchmark
21f0f57787119310e6bcdfb317c1969cc9615981438f2c081a6191e8b69b64072cb66477dbfe834fcdbe1d6c95851284d725916389fa2a380355cbcd1901cf40	common_voice_ar_23891621.mp3	هَايْ	0	0	thirties	male		ar	Benchmark
21f0f57787119310e6bcdfb317c1969cc9615981438f2c081a6191e8b69b64072cb66477dbfe834fcdbe1d6c95851284d725916389fa2a380355cbcd1901cf40	common_voice_ar_23891623.mp3	فَيَرفُكس	1	0	thirties	male		ar	Benchmark
21f0f57787119310e6bcdfb317c1969cc9615981438f2c081a6191e8b69b64072cb66477dbfe834fcdbe1d6c95851284d725916389fa2a380355cbcd1901cf40	common_voice_ar_23891626.mp3	صفر	1	0	thirties	male		ar	Benchmark
21f0f57787119310e6bcdfb317c1969cc9615981438f2c081a6191e8b69b64072cb66477dbfe834fcdbe1d6c95851284d725916389fa2a380355cbcd1901cf40	common_voice_ar_23891629.mp3	خمسة	1	0	thirties	male		ar	Benchmark
47efb290588ad1b1a8fa77bf102bde74eb5cdc19e5a66c74666222ec36dfa97769f18fe0a52ca381dfb9c0dbe2b3c92d239ac0189c8f4bcf1b010935e7c2e15b	common_voice_ar_23905162.mp3	أربعة	1	0	twenties	male		ar	Benchmark
47efb290588ad1b1a8fa77bf102bde74eb5cdc19e5a66c74666222ec36dfa97769f18fe0a52ca381dfb9c0dbe2b3c92d239ac0189c8f4bcf1b010935e7c2e15b	common_voice_ar_23905163.mp3	تسعة	1	0	twenties	male		ar	Benchmark
