client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
195aadfba2e2a0cbd16f47d5f24792a82e3bd5967cac3180eb54fc9c4b0067703e318a77105411eb92ec343d0bd824e5981f7ef311bb33cd7c8f3c98087f9e9b	common_voice_ar_21866708.mp3	أربعة	2	0	twenties	male		ar	Benchmark
2904a5e813723859c454988091d61c848f8c189c9935f0d90c7371452152b0a19948e285c48d21206f01b2631ead4db6e5b6043cc42d7457373b7eb552f62ec3	common_voice_ar_21718692.mp3	أربعة	2	0	thirties	male		ar	Benchmark
3dc96094f97daf2480e974d3efcc92849f3fe63d00fb65b4150bea55096a8acff78773de66cb06c6dfaf112f495779d93b359fd3cb5af39c7f4a7658ce77f157	common_voice_ar_21818419.mp3	ستة	2	0	twenties	male		ar	Benchmark
72823fc924f5f5d03d7608b031c566e2de372e94933af2512f56ae31bfd047cd7a5a048da06dcc78c461906ff6fbd13971c46b916c023ce5f8e4555cba078500	common_voice_ar_21696507.mp3	إثنان	2	0				ar	Benchmark
c66250e47493484e2e218cdd96f3d23e3ec59576dc2eefe02e0f2a4494267301ce16a027e800d50202c6c5badf4a467ca3c3b40351ca9584052d8ce37f7feb57	common_voice_ar_22576667.mp3	لا	2	0	twenties	male		ar	Benchmark
da0fc72d5dc34eadd3bff47bb01bc7db0019544b2140887785cf08f8ee64b8b7078a4a75c676624fded472ff8f0c40ee4bb663275d9f35a9c99896d514d4281a	common_voice_ar_21705328.mp3	واحد	2	0	thirties	male		ar	Benchmark
eaaf9afe97de8ae107f10091412df565a64db104f6a419f4eacb034e2ca96be5a8dae9d58d23766c974b1e9692ab11689f5bdb16e897c3561f1ca46a7c91b875	common_voice_ar_22371318.mp3	سبعة	2	1				ar	Benchmark
47efb290588ad1b1a8fa77bf102bde74eb5cdc19e5a66c74666222ec36dfa97769f18fe0a52ca381dfb9c0dbe2b3c92d239ac0189c8f4bcf1b010935e7c2e15b	common_voice_ar_23905164.mp3	ستة	2	0	twenties	male		ar	Benchmark
47efb290588ad1b1a8fa77bf102bde74eb5cdc19e5a66c74666222ec36dfa97769f18fe0a52ca381dfb9c0dbe2b3c92d239ac0189c8f4bcf1b010935e7c2e15b	common_voice_ar_23905168.mp3	إثنان	2	0	twenties	male		ar	Benchmark
5d360934b5cd26389c510aa519e0fa6bce98f134993a71fbf76d86af80e45bde7ab5773731dcf67e8d0612776503a77b9de4f558cc1b8386926e577317ec73cd	common_voice_ar_22014694.mp3	نعم	2	1				ar	Benchmark
5d360934b5cd26389c510aa519e0fa6bce98f134993a71fbf76d86af80e45bde7ab5773731dcf67e8d0612776503a77b9de4f558cc1b8386926e577317ec73cd	common_voice_ar_22014695.mp3	صفر	2	0				ar	Benchmark
c8b96cb6eb5c065f9af92f1a769cc91756025fd8a444b87c84ceadd287c8495bf39fe8edf2fffef0520ede8df384c92643a6783d7bb3c35436b8bdc891c11120	common_voice_ar_21835330.mp3	أربعة	2	0				ar	Benchmark
