client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
ade9d4304b9c2318f974459ed972f9f8eb8b6b8f75602fd2306acd90ad8b88d8792b9e28ac9bba554f9f3b62ffaa379bc05a5a5dd58aafca850129a8b3727769	common_voice_ar_21919802.mp3	فَيَرفُكس	1	2				ar	Benchmark
ade9d4304b9c2318f974459ed972f9f8eb8b6b8f75602fd2306acd90ad8b88d8792b9e28ac9bba554f9f3b62ffaa379bc05a5a5dd58aafca850129a8b3727769	common_voice_ar_21919803.mp3	ثمانية	0	2				ar	Benchmark
5f1c93b679725df68ad79874618a8acfad0d822c41bbdb14791a22febe4db285fb1e46d93a923d8f12300eb7f95dc0ebf4bc484cb3deb2bedc3a5de37b9000db	common_voice_ar_21988103.mp3	هَايْ	0	2				ar	Benchmark
5d360934b5cd26389c510aa519e0fa6bce98f134993a71fbf76d86af80e45bde7ab5773731dcf67e8d0612776503a77b9de4f558cc1b8386926e577317ec73cd	common_voice_ar_22014641.mp3	إثنان	0	2				ar	Benchmark
5d360934b5cd26389c510aa519e0fa6bce98f134993a71fbf76d86af80e45bde7ab5773731dcf67e8d0612776503a77b9de4f558cc1b8386926e577317ec73cd	common_voice_ar_22014692.mp3	تسعة	0	2				ar	Benchmark
5d360934b5cd26389c510aa519e0fa6bce98f134993a71fbf76d86af80e45bde7ab5773731dcf67e8d0612776503a77b9de4f558cc1b8386926e577317ec73cd	common_voice_ar_22014693.mp3	ثمانية	1	2				ar	Benchmark
5d360934b5cd26389c510aa519e0fa6bce98f134993a71fbf76d86af80e45bde7ab5773731dcf67e8d0612776503a77b9de4f558cc1b8386926e577317ec73cd	common_voice_ar_22014696.mp3	خمسة	0	3				ar	Benchmark
c2d27b65c84019f575e5261e3c533dcf1406d414c33b89dc3ccc47bb8e937b977fd8c0190026614458dc177b8738eed5e200cf595fd614cdc030d7797a56b79f	common_voice_ar_22033067.mp3	هَايْ	0	2				ar	Benchmark
4fa3056e6978cdae96f496302d9d45f147c616d0705285bc8af65a37334332589be62c08c1b73645d1d816f15ba7c2196579fe4b89559b05393c9fd5aa6446c0	common_voice_ar_22094049.mp3	واحد	1	2				ar	Benchmark
4fa3056e6978cdae96f496302d9d45f147c616d0705285bc8af65a37334332589be62c08c1b73645d1d816f15ba7c2196579fe4b89559b05393c9fd5aa6446c0	common_voice_ar_22094050.mp3	فَيَرفُكس	0	2				ar	Benchmark
